Time (s)	Red	IR
38.232	3086911	3374647
38.272	3086871	3374543
38.312	3086909	3374577
38.352	3086960	3374724
38.392	3087010	3374909
38.654	3087264	3375521
38.694	3087282	3375568
38.734	3087158	3375258
38.774	3086865	3374437
38.814	3086690	3373967
38.876	3086685	3373968
38.916	3086782	3374211
38.956	3086951	3374664
38.996	3087094	3375044
39.036	3087124	3375128
39.097	3087090	3375085
39.137	3087096	3375090
39.177	3087130	3375179
39.217	3087198	3375328
39.257	3087246	3375488
39.297	3087315	3375604
39.299	3087346	3375711
39.339	3087378	3375774
39.379	3087385	3375813
39.419	3087418	3375899
39.459	3087454	3376023
39.521	3087515	3376113
39.561	3087473	3376085
39.601	3087212	3375441
39.641	3086992	3374746
39.681	3086916	3374532
39.742	3086983	3374727
39.782	3087153	3375223
39.822	3087296	3375629
39.862	3087357	3375752
39.902	3087319	3375683
39.942	3087292	3375600
39.946	3087307	3375636
39.986	3087352	3375770
40.026	3087386	3375898
40.066	3087419	3375994
40.106	3087454	3376063
40.168	3087449	3376069
40.208	3087440	3376040
40.248	3087452	3376063
40.288	3087476	3376192
40.328	3087521	3376286
40.388	3087465	3376142
40.428	3087230	3375501
40.468	3086951	3374743
40.508	3086846	3374455
40.548	3086876	3374583
40.588	3087031	3374971
40.592	3087139	3375300
40.632	3087197	3375423
40.672	3087150	3375322
40.712	3087107	3375207
40.752	3087119	3375257
40.814	3087166	3375393
40.854	3087218	3375508
40.894	3087254	3375639
40.934	3087321	3375822
40.974	3087326	3375865
41.034	3087363	3375968
41.074	3087400	3376071
41.114	3087418	3376132
41.154	3087325	3375903
41.194	3087013	3375053
41.238	3086722	3374245
41.278	3086570	3373924
41.318	3086574	3373980
41.358	3086676	3374268
41.398	3086809	3374597
41.46	3086857	3374769
41.5	3086849	3374755
41.54	3086811	3374715
41.58	3086828	3374773
41.62	3086893	3374941
41.66	3086962	3375105
41.68	3087029	3375300
41.72	3087087	3375451
41.76	3087104	3375532
41.8	3087134	3375583
41.84	3087148	3375631
41.883	3087190	3375728
41.923	3087224	3375840
41.963	3087184	3375777
42.003	3086921	3375031
42.043	3086578	3374106
42.105	3086383	3373657
42.145	3086351	3373623
42.185	3086442	3373875
42.225	3086592	3374285
42.265	3086700	3374534
42.305	3086684	3374514
42.326	3086639	3374449
42.366	3086674	3374481
42.406	3086715	3374638
42.446	3086791	3374842
42.486	3086861	3375051
42.53	3086922	3375215
42.57	3086956	3375341
42.61	3086990	3375416
42.65	3086995	3375470
42.69	3087048	3375558
42.752	3087110	3375724
42.792	3087157	3375843
42.832	3087040	3375564
42.872	3086693	3374656
42.912	3086424	3373909
42.952	3086334	3373708
42.972	3086372	3373875
43.012	3086523	3374280
43.052	3086666	3374629
43.092	3086697	3374720
43.132	3086647	3374616
43.176	3086606	3374522
43.216	3086644	3374592
43.256	3086695	3374767
43.296	3086766	3374923
43.336	3086827	3375095
43.397	3086873	3375236
43.437	3086886	3375268
43.477	3086906	3375293
43.517	3086936	3375380
43.557	3086974	3375503
43.597	3087042	3375692
43.617	3087072	3375760
43.657	3086908	3375364
43.697	3086597	3374490
43.737	3086356	3373902
43.777	3086321	3373885
43.821	3086431	3374183
43.861	3086618	3374681
43.901	3086746	3375031
43.941	3086758	3375036
43.981	3086719	3374960
44.041	3086717	3374966
44.081	3086783	3375117
44.121	3086841	3375296
44.161	3086910	3375450
44.201	3086945	3375571
44.241	3086972	3375626
44.262	3086973	3375632
44.302	3086961	3375663
44.342	3087001	3375667
44.382	3087001	3375793
44.422	3087038	3375850
44.466	3086998	3375721
44.506	3086719	3374981
44.546	3086388	3374096
44.586	3086247	3373771
44.626	3086256	3373870
44.685	3086553	3374647
44.725	3086597	3374775
44.765	3086553	3374722
44.805	3086534	3374640
44.845	3086550	3374711
44.907	3086622	3374871
44.947	3086700	3375045
44.987	3086762	3375250
45.027	3086820	3375380
45.067	3086844	3375479
45.111	3086876	3375541
45.151	3086876	3375607
45.191	3086912	3375670
45.231	3086901	3375686
45.33	3086289	3374050
45.37	3086026	3373368
45.41	3085922	3373178
45.45	3085976	3373312
45.49	3086095	3373667
45.551	3086210	3373995
45.591	3086201	3373993
45.631	3086157	3373878
45.671	3086140	3373853
45.711	3086177	3373962
45.755	3086284	3374295
45.795	3086332	3374435
45.835	3086359	3374493
45.875	3086371	3374535
45.915	3086408	3374542
45.976	3086392	3374587
46.016	3086439	3374720
46.056	3086484	3374875
46.096	3086460	3374797
46.136	3086195	3374067
46.197	3085811	3373087
46.237	3085612	3372576
46.277	3085567	3372465
46.317	3085625	3372630
46.357	3085740	3373024
46.397	3085848	3373292
46.401	3085841	3373274
46.441	3085781	3373167
46.481	3085779	3373187
46.521	3085848	3373353
46.561	3085919	3373564
46.622	3085970	3373756
46.662	3086029	3373913
46.702	3086065	3374033
46.742	3086103	3374121
46.782	3086136	3374182
46.843	3086164	3374271
46.883	3086211	3374415
46.923	3086264	3374558
46.963	3086248	3374551
47.003	3086018	3373920
47.043	3085657	3372967
47.047	3085446	3372422
47.087	3085420	3372365
47.127	3085503	3372565
47.167	3085635	3373041
47.207	3085734	3373314
47.269	3085729	3373285
47.309	3085701	3373201
47.349	3085702	3373233
47.389	3085730	3373377
47.429	3085830	3373573
47.49	3085895	3373773
47.53	3085924	3373903
47.57	3085966	3374025
47.61	3086010	3374085
47.65	3086019	3374068
47.69	3086028	3374116
47.693	3086085	3374239
47.733	3086124	3374396
47.773	3086170	3374476
47.813	3086000	3374047
47.853	3085666	3373081
47.915	3085381	3372375
47.955	3085298	3372193
47.995	3085323	3372344
48.035	3085461	3372765
48.075	3085601	3373157
48.136	3085623	3373233
48.176	3085601	3373140
48.216	3085585	3373122
48.256	3085627	3373259
48.296	3085711	3373444
48.336	3085771	3373594
48.338	3085817	3373713
48.378	3085868	3373861
48.418	3085897	3373940
48.458	3085918	3374009
48.498	3085950	3374062
48.54	3085978	3374131
48.58	3086048	3374295
48.62	3086105	3374474
48.66	3086113	3374446
48.7	3085847	3373723
48.761	3085513	3372806
48.801	3085302	3372342
48.841	3085276	3372347
48.881	3085390	3372647
48.921	3085546	3373099
48.964	3085680	3373422
49.004	3085649	3373368
49.044	3085680	3373442
49.084	3085758	3373656
49.186	3085934	3374092
49.226	3086019	3374302
49.266	3086087	3374460
49.306	3086120	3374528
49.346	3086132	3374576
49.407	3086159	3374658
49.447	3086224	3374812
49.487	3086297	3375019
49.527	3086347	3375164
49.567	3086341	3375142
49.607	3086068	3374385
49.609	3085737	3373457
49.649	3085616	3373106
49.689	3085661	3373270
49.729	3085799	3373673
49.769	3086008	3374165
49.831	3086082	3374446
49.871	3086088	3374416
49.911	3086057	3374327
49.951	3086084	3374377
49.991	3086151	3374579
50.052	3086246	3374846
50.092	3086341	3375085
50.132	3086388	3375239
50.172	3086425	3375365
50.212	3086474	3375460
50.252	3086489	3375451
50.254	3086503	3375573
50.294	3086545	3375724
50.334	3086629	3375950
50.374	3086739	3376195
50.414	3086679	3376049
50.456	3086341	3375099
50.496	3086032	3374194
50.536	3085949	3374035
50.576	3086037	3374257
50.616	3086249	3374783
50.677	3086419	3375227
50.717	3086449	3375307
50.757	3086380	3375148
50.797	3086360	3375035
50.837	3086414	3375088
50.879	3086452	3375288
50.919	3086486	3375464
50.959	3086582	3375658
50.999	3086638	3375780
51.039	3086664	3375857
51.079	3086666	3375892
51.119	3086672	3375929
51.159	3086708	3376029
51.199	3086763	3376175
51.239	3086785	3376253
51.301	3086680	3375942
51.341	3086292	3374900
51.381	3085966	3373986
51.421	3085859	3373715
51.461	3085880	3373836
51.501	3086023	3374251
51.503	3086161	3374620
51.543	3086226	3374758
51.583	3086191	3374688
51.623	3086173	3374633
51.663	3086192	3374659
51.725	3086222	3374779
51.765	3086311	3374983
51.805	3086392	3375202
51.845	3086422	3375338
51.885	3086488	3375444
51.946	3086488	3375531
51.986	3086534	3375597
52.026	3086539	3375579
52.066	3086554	3375656
52.106	3086603	3375773
52.146	3086481	3375469
52.148	3086093	3374390
52.188	3085750	3373485
52.228	3085620	3373234
52.268	3085639	3373320
52.308	3085724	3373596
52.349	3085870	3373992
52.389	3085932	3374135
52.429	3085895	3374061
52.469	3085853	3373954
52.509	3085861	3374002
52.57	3085925	3374145
52.61	3085994	3374334
52.65	3086067	3374537
52.69	3086128	3374695
52.73	3086166	3374811
52.775	3086177	3374826
52.815	3086184	3374908
52.855	3086237	3375002
52.895	3086283	3375144
52.935	3086348	3375345
52.997	3085957	3374283
53.037	3085537	3373225
53.077	3085326	3372725
53.117	3085320	3372682
53.157	3085347	3372820
53.218	3085477	3373139
53.258	3085555	3373370
53.298	3085522	3373341
53.338	3085501	3373244
53.378	3085498	3373322
53.42	3085596	3373641
53.46	3085679	3373857
53.5	3085748	3374018
53.54	3085793	3374147
53.58	3085842	3374284
53.622	3085890	3374417
53.662	3085957	3374564
53.702	3086011	3374768
53.742	3086072	3374963
53.782	3086060	3374930
53.843	3085756	3374189
53.883	3085402	3373162
53.923	3085248	3372737
53.963	3085249	3372765
54.003	3085365	3373103
54.047	3085550	3373602
54.087	3085665	3373896
54.127	3085643	3373873
54.167	3085596	3373770
54.207	3085615	3373799
54.268	3085665	3373991
54.308	3085752	3374177
54.348	3085818	3374396
54.388	3085886	3374573
54.428	3085919	3374663
54.468	3085941	3374740
54.488	3085942	3374776
54.528	3085967	3374844
54.568	3086027	3375004
54.608	3086075	3375143
54.648	3085983	3374935
54.691	3085636	3373998
54.731	3085319	3373141
54.771	3085218	3372888
54.811	3085256	3373037
54.851	3085389	3373424
54.892	3085532	3373815
54.932	3085561	3373885
54.972	3085494	3373734
55.012	3085474	3373667
55.052	3085513	3373778
55.113	3085561	3373966
55.153	3085665	3374189
55.193	3085717	3374406
55.233	3085783	3374551
55.273	3085830	3374654
55.313	3085840	3374726
55.315	3085877	3374813
55.355	3085946	3374972
55.395	3085985	3375122
55.435	3085947	3375029
55.475	3085624	3374109
55.536	3085231	3373073
55.576	3085044	3372670
55.616	3085029	3372611
55.656	3085127	3372899
55.696	3085298	3373390
55.758	3085376	3373607
55.798	3085390	3373672
55.838	3085343	3373556
55.878	3085345	3373587
55.918	3085396	3373761
55.958	3085498	3374005
55.961	3085592	3374208
56.001	3085655	3374432
56.041	3085716	3374580
56.081	3085759	3374661
56.121	3085784	3374744
56.183	3085850	3374949
56.223	3085930	3375156
56.263	3085960	3375174
56.303	3085715	3374548
56.343	3085321	3373450
56.404	3085069	3372835
56.444	3085009	3372735
56.484	3085082	3372960
56.524	3085215	3373345
56.564	3085350	3373678
56.604	3085363	3373703
56.606	3085307	3373565
56.646	3085298	3373533
56.686	3085344	3373665
56.726	3085429	3373875
56.766	3085518	3374109
56.807	3085591	3374298
56.847	3085636	3374419
56.887	3085652	3374486
56.927	3085665	3374508
56.967	3085718	3374663
57.028	3085805	3374954
57.068	3085886	3375138
57.108	3085775	3374837
57.148	3085393	3373779
57.188	3085090	3372936
57.232	3084960	3372689
57.272	3085004	3372856
57.312	3085163	3373278
57.352	3085348	3373753
57.392	3085406	3373921
57.453	3085350	3373775
57.493	3085384	3373849
57.533	3085476	3374056
57.573	3085539	3374222
57.613	3085605	3374410
57.674	3085663	3374528
57.714	3085696	3374605
57.754	3085731	3374672
57.794	3085771	3374791
57.834	3085835	3374979
57.878	3085916	3375180
57.918	3085665	3374509
57.958	3085335	3373612
57.998	3085197	3373204
58.038	3085218	3373315
58.1	3085369	3373726
58.14	3085563	3374232
58.18	3085658	3374514
58.22	3085622	3374419
58.26	3085593	3374305
58.321	3085623	3374358
58.361	3085689	3374546
58.401	3085762	3374738
58.441	3085823	3374906
58.481	3085856	3374963
58.521	3085876	3375090
58.523	3085889	3375126
58.563	3085901	3375170
58.603	3085960	3375298
58.643	3085994	3375364
58.683	3085991	3375364
58.744	3085718	3374671
58.784	3085361	3373674
58.824	3085153	3373155
58.864	3085133	3373095
58.904	3085252	3373503
58.965	3085461	3374048
59.005	3085593	3374343
59.045	3085578	3374386
59.085	3085574	3374305
59.125	3085577	3374363
59.165	3085644	3374536
59.169	3085716	3374753
59.209	3085787	3374967
59.249	3085864	3375095
59.289	3085883	3375144
59.329	3085879	3375152
59.37	3085902	3375196
59.41	3085952	3375321
59.45	3086015	3375497
59.49	3085975	3375396
59.53	3085635	3374473
59.59	3085226	3373381
59.63	3085008	3372865
59.67	3084958	3372784
59.71	3085026	3373029
59.75	3085184	3373478
59.794	3085280	3373758
59.834	3085279	3373759
59.874	3085260	3373735
59.914	3085299	3373813
59.954	3085388	3374038
60.016	3085481	3374295
60.056	3085562	3374487
60.096	3085623	3374647
60.136	3085667	3374750
60.176	3085686	3374826
60.216	3085708	3374914
60.236	3085760	3375031
60.276	3085827	3375147
60.316	3085803	3375103
60.356	3085501	3374304
60.396	3085086	3373183
60.441	3084841	3372590
60.481	3084781	3372527
60.521	3084859	3372764
60.561	3085043	3373227
60.601	3085160	3373567
60.641	3085174	3373599
60.681	3085140	3373537
60.721	3085170	3373617
60.761	3085242	3373796
60.801	3085315	3374012
60.861	3085388	3374209
60.901	3085458	3374383
60.941	3085510	3374524
60.981	3085534	3374585
61.021	3085553	3374624
61.061	3085580	3374728
61.066	3085678	3374954
61.106	3085721	3375035
61.146	3085621	3374735
61.186	3085241	3373708
61.226	3084875	3372823
61.287	3084743	3372564
61.327	3084780	3372671
61.367	3084921	3373094
61.407	3085078	3373563
61.447	3085148	3373744
61.507	3085111	3373634
61.547	3085153	3373748
61.587	3085241	3373955
61.627	3085356	3374249
61.667	3085457	3374528
61.712	3085526	3374759
61.752	3085625	3374932
61.792	3085660	3375077
61.832	3085699	3375154
61.872	3085771	3375320
61.933	3085850	3375540
61.973	3085929	3375750
62.013	3085917	3375690
62.053	3085605	3374802
62.093	3085188	3373657
62.133	3084990	3373210
62.155	3085006	3373268
62.195	3085118	3373626
62.235	3085321	3374165
62.275	3085453	3374487
62.315	3085446	3374474
62.359	3085423	3374413
62.399	3085470	3374487
62.439	3085523	3374669
62.479	3085623	3374872
62.519	3085699	3375083
62.577	3085752	3375215
62.617	3085779	3375308
62.657	3085812	3375371
62.697	3085827	3375425
62.737	3085845	3375462
62.777	3085900	3375600
62.799	3085953	3375776
62.839	3086009	3375902
62.879	3085933	3375665
62.919	3085542	3374626
62.959	3085204	3373734
63.003	3085109	3373505
63.043	3085153	3373679
63.083	3085318	3374154
63.123	3085500	3374605
63.163	3085581	3374792
63.225	3085566	3374760
63.265	3085580	3374753
63.305	3085614	3374855
63.345	3085686	3375067
63.385	3085759	3375264
63.425	3085807	3375381
63.446	3085851	3375504
63.486	3085870	3375583
63.526	3085916	3375675
63.566	3085960	3375769
63.606	3085994	3375889
63.649	3086062	3375995
63.689	3086091	3376146
63.729	3086142	3376259
63.769	3086023	3375957
63.809	3085624	3374795
63.85	3085313	3373946
63.89	3085220	3373823
63.93	3085299	3374051
63.97	3085463	3374536
64.01	3085662	3375045
64.05	3085755	3375230
64.09	3085748	3375187
64.13	3085732	3375171
64.17	3085767	3375251
64.21	3085824	3375463
64.254	3085899	3375704
64.294	3085993	3375908
64.334	3086053	3376035
64.374	3086090	3376155
64.414	3086130	3376249
64.474	3086151	3376310
64.514	3086174	3376336
64.554	3086215	3376489
64.594	3086287	3376685
64.634	3086350	3376834
64.674	3086242	3376546
64.696	3085866	3375524
64.736	3085531	3374583
64.776	3085436	3374331
64.816	3085494	3374514
64.856	3085665	3374967
64.9	3085838	3375451
64.94	3085921	3375690
64.98	3085877	3375627
65.02	3085893	3375559
65.06	3085914	3375641
65.12	3086073	3376080
65.16	3086155	3376287
65.2	3086211	3376432
65.24	3086240	3376555
65.28	3086282	3376628
65.341	3086299	3376685
65.381	3086328	3376762
65.421	3086366	3376836
65.461	3086438	3377041
65.501	3086483	3377135
65.545	3086026	3375876
65.585	3085714	3375005
65.625	3085646	3374842
65.665	3085742	3375102
65.705	3085940	3375605
65.767	3086128	3376143
65.807	3086206	3376329
65.847	3086193	3376305
65.887	3086182	3376267
65.927	3086223	3376376
65.986	3086286	3376526
66.026	3086335	3376734
66.066	3086447	3376952
66.106	3086483	3377065
66.146	3086527	3377171
66.186	3086561	3377281
66.19	3086566	3377311
66.23	3086617	3377403
66.27	3086660	3377528
66.31	3086720	3377734
66.35	3086751	3377857
66.412	3086597	3377418
66.452	3086268	3376485
66.492	3086026	3375808
66.532	3086026	3375777
66.572	3086163	3376139
66.632	3086331	3376607
66.672	3086442	3376904
66.712	3086431	3376867
66.752	3086396	3376754
66.792	3086381	3376745
66.832	3086407	3376822
66.837	3086439	3376897
66.877	3086474	3377062
66.917	3086523	3377128
66.957	3086550	3377247
66.997	3086544	3377282
67.057	3086540	3377297
67.097	3086569	3377335
67.137	3086578	3377346
67.177	3086619	3377480
67.217	3086635	3377514
67.257	3086424	3376957
67.297	3086050	3375938
67.337	3085815	3375288
67.377	3085782	3375207
67.417	3085870	3375434
67.461	3086030	3375903
67.501	3086151	3376251
67.541	3086172	3376342
67.581	3086171	3376292
67.621	3086199	3376265
67.681	3086209	3376381
67.721	3086245	3376532
67.761	3086338	3376718
67.801	3086374	3376862
67.841	3086416	3376947
67.881	3086438	3377027
67.881	3086446	3377064
67.921	3086455	3377114
67.961	3086493	3377189
68.001	3086552	3377318
68.041	3086541	3377296
68.082	3086266	3376559
68.122	3085876	3375504
68.162	3085676	3374967
68.202	3085652	3374950
68.242	3085757	3375232
68.303	3085934	3375698
68.343	3086040	3376008
68.383	3086075	3376044
68.423	3086041	3375978
68.463	3086042	3375978
68.506	3086092	3376098
68.546	3086178	3376336
68.586	3086234	3376485
68.626	3086275	3376607
68.666	3086299	3376726
68.728	3086335	3376779
68.768	3086335	3376806
68.808	3086345	3376850
68.848	3086390	3376977
68.888	3086442	3377103
68.928	3086410	3377025
68.948	3086133	3376250
68.988	3085768	3375233
69.028	3085598	3374829
69.068	3085616	3374895
69.108	3085772	3375267
69.152	3085941	3375772
69.192	3086073	3376074
69.232	3086088	3376142
69.272	3086087	3376115
69.312	3086121	3376184
69.372	3086238	3376529
69.412	3086296	3376678
69.452	3086341	3376832
69.492	3086367	3376888
69.532	3086397	3376959
69.591	3086437	3377080
69.631	3086477	3377195
69.671	3086576	3377400
69.711	3086628	3377517
69.751	3086555	3377370
69.796	3086244	3376574
69.836	3085921	3375663
69.876	3085818	3375387
69.916	3085905	3375587
69.956	3086104	3376072
70.018	3086303	3376674
70.058	3086263	3376545
70.098	3086222	3376484
70.138	3086238	3376498
70.178	3086298	3376630
70.237	3086322	3376764
70.277	3086398	3376899
70.317	3086407	3377012
70.357	3086422	3377067
70.397	3086423	3377088
70.442	3086459	3377145
70.482	3086480	3377286
70.522	3086481	3377291
70.562	3086253	3376678
70.602	3085896	3375656
70.662	3085691	3375110
70.702	3085675	3375081
70.742	3085780	3375377
70.782	3085954	3375857
70.822	3086064	3376169
70.862	3086064	3376161
70.902	3086018	3376060
70.942	3086019	3376059
70.982	3086050	3376128
71.022	3086111	3376312
71.066	3086167	3376465
71.106	3086212	3376583
71.146	3086259	3376714
71.186	3086283	3376784
71.226	3086294	3376832
71.288	3086306	3376915
71.328	3086354	3377009
71.368	3086375	3377091
71.408	3086252	3376744
71.448	3085884	3375715
71.488	3085580	3374897
71.508	3085493	3374673
71.548	3085557	3374842
71.588	3085724	3375298
71.628	3085903	3375776
71.668	3085993	3376002
71.712	3085978	3375986
71.752	3085981	3375965
71.792	3086004	3376018
71.832	3086042	3376177
71.872	3086091	3376303
71.933	3086119	3376426
71.973	3086160	3376567
72.013	3086184	3376566
72.053	3086181	3376591
72.093	3086184	3376610
72.133	3086226	3376722
72.133	3086301	3376909
72.173	3086354	3377073
72.213	3086150	3376540
72.253	3085760	3375450
72.293	3085523	3374765
72.336	3085493	3374665
72.376	3085615	3375024
72.416	3085825	3375585
72.456	3085968	3375993
72.496	3086009	3376110
72.556	3085990	3376041
72.596	3086002	3376075
72.636	3086058	3376219
72.676	3086142	3376435
72.716	3086262	3376714
